worker_id,task_id,task_response_id,tweet_id,text,username,bio,Categorize the tweet
FPMCK2P37RW2,b7675783-e5e8-42a6-99d0-4d8761dab94e,1e5666db-a7b5-4b57-99f4-2dd542147008,1540795847889326080,Women desperate enough to get an abortion are desperate enough to get an illegal abortion.,BriBirg,I'm a Wartburg Math Professor who has been known to fall out of trees while geocaching.,Pro-choice
GM7WMPEN2H9W,1d23bb2d-bcae-4f3d-b12d-a9e30ce99510,1e63ae03-fe7e-4d8a-9c7b-4581740c4e5f,1540796054655750149,"Me: I don’t think you’re old enough to watch Handmaid’s Tale. It’s dark and upsetting. 

16 year old daughter: 
Ame… https://t.co/kdu1SAwtWZ",tweetmommybop,I should have something witty here so you follow me.,Pro-choice
YKR74H2QRD6F,d3ea6b86-11b3-49e0-98c5-2495e03fe2d6,1e6cf1ba-cf74-4f51-a97c-ec5e49268eff,1540784867830484998,"Delete Facebook, hit the streets  https://t.co/eiqaMmNiaJ",iansan5653,Software engineer @GitHub working on the new Projects ✨; also racing sailboats ⛵,Pro-choice
FPMCK2P37RW2,a4f4857b-c0e5-434c-b5fd-a0dea4f51ad9,1ed3f547-2826-4d02-bfa6-492b95adead4,1540794918003625984,@Travismatthew08 @GeorgeInNOID @AOC His statement on Roe v. Wade was about as reliable as if he’d sworn “I don’t like beer.”,veracruisin,♥️ScienceMysteriesCatsFranceLawPrivacy1A ❌FIGHT:SexAsslt/Bullying/TeenSuicide #endthedeathpenalty #ACLU #HRC #MST #Resist #StLCards #VaxVaxBoost,Pro-choice
R7XYZ4FKMFF9,7d247e00-a008-4a74-8d0a-fdbe125b021a,1f4cba3b-112b-414d-ae8b-0339ea128049,1540796111178190851,@TheMomNextDoor_ @sunnheat @Seamus312708 @kcampbell024 @DannyDeVito It’s frustrating knowing they’re idiotic people… https://t.co/prZ89C6PxW,StockLebron,Stock Market Fomo Demon “DBAP” 2020 Millenials took over the market.💰🚀,Pro-choice
4TG67HVWJNDP,f0d7fdc9-11eb-4a1b-ba10-33fd7bc7883e,1f7537cb-e4d2-4a24-ac8d-cf8a2f97654f,1540795861625602048,"@KathyFitz64 As I said before, it’s not me you have a beef with, it’s with those advocating 9 months abortion. Are… https://t.co/xNVA5lzB48",truedevonthomps,🇯🇲🇨🇦I actively oppose fascism & marxism in order to protect my Children’s Future.#antiwef #antimedicaltyranny #proliberty #libertyadvocate,Pro-life
4TG67HVWJNDP,bcc759d7-cc3a-4a1f-8729-77b803002816,1fb358f9-a9f1-457d-9770-c482a76d7202,1540795138967908357,"Los Angeles Lakers star LeBron James tweeted that the Supreme Court's overturning of Roe V. Wade was ""absolutely ab… https://t.co/snS6GIjlIs",ABC24Memphis,ABC24 Memphis (WATN-TV) & CW30 News Right Now - working to tell stories that matter to your family and stories that celebrate life in Memphis and the Mid-South.,Pro-choice
9R3XRNAAW7RR,cbc2f8d0-7a76-4cc3-bf7f-7a9bf2fd352e,1fc8f84f-4dee-4c7c-adc2-291432235de9,1540794626801532928,@POTUS Grow a pair. End the filibuster. Codify Roe v Wade,bongosaloon,"Drummer, songwriter, producer, almost a piano player, chimerical optimist, Bordeaux Bolshevik! Interested in my kids, all art, history & current events!",Pro-choice
AMXMPYF9CYAJ,593e577d-5092-499b-813f-79d59e64bde6,1feae4c2-55c2-4f5f-b839-28beb4968979,1540794032929906693,that’s literally what they said about roe v wade dipshit https://t.co/ImvZgUR1nL,haunterology,"aspiring egirl | pretty dang witchy | mostly here to talk about sports | queer, androgynous | they/them",Pro-choice
73FP3QEHRD7V,b45dd754-d965-4312-9afb-a94ad1285d13,2034faff-52ff-4b50-90a7-c3f51cce5c5f,1540784743976796160,"Roe v. Wade shows the importance of voting and why you should never ""sit this one out"". People said there's no diff… https://t.co/eJ9ehMSsyW",mrsickvisionz,coder | music maker | crypto enthusiast | otaku,Pro-choice
FPMCK2P37RW2,9e7eac7d-bdff-4838-baa6-e201e7923efd,20780112-e4dc-4d57-80e8-7cc9c1385e0e,1540795741471494144,The decision to overturn Roe v. Wade is a devastating attack on women's rights. The UK government cannot remain sil… https://t.co/SK2Hcx1xT4,Chloe_Bartrum,"Faker, baker, not yet a candlestick maker - though if this lockdown continues for much longer I may well be..",Pro-choice
7ZGW996YFZ6X,5f3643b1-2ccf-4813-a42a-510273968bfd,208c3388-ac3c-4028-948a-7f852227b375,1540794937771433986,Hey just a thought: if you celebrated roe v. wade being overturned yesterday but you are not actively working towar… https://t.co/Bp83wlJjH3,pioneerfires,"// musician // lover of people, well made jeans, and manchester united // clear eyes, full hearts //",Pro-choice
QEZAEMV2WF9D,09e3d121-c9be-4fbc-9ec1-a80a9541d66a,20b6a060-eb6b-4fbb-a514-cadfbdcd84e7,1540795552572420096,I don’t get it. It should be a woman’s right for her to decide if she wants to have an abortion or not. It shouldn’… https://t.co/9ZI12uR3BD,Manny3490,I do webcomics. Also a highly sensitive person 😕,Pro-choice
3MEG6THYHV69,f413cd1c-8781-46ee-b0ce-46fed2802f4f,20ec4e59-668b-42f5-9853-62d3b816596d,1540795988528340993,"Abortion is, by definition, dehumanizing. https://t.co/HK5Eq1uMjt",IdahoTribune,"Conservative States Deserve Common Sense Conservative Media — Independent, Reader Funded, Reliable — God Bless Idaho",Pro-life
7R2NKCJQNXPP,5c7f9c23-1838-44b1-8add-51e6c9ced8d6,2128bb1b-5380-4f2c-96a0-8ce780389385,1540795883544907777,"@Reuters I’m not fully enlightened about this abortion thing in US. But this I know, the process to get pregnant is… https://t.co/wXzbKujeZT",vic_shola,"engineer, husband, love football, enjoy intellectual discussions",Pro-life
DK4H9CMZRWET,6d9367be-70d1-4969-876a-e2b952ef2d66,2183bd12-5dfd-4422-8b79-c9ed7f62eff3,1540796188948975616,"@ErrolWebber No but i can name 10 or more where abortion is not legal starting with Poland, Germany, Portugal etc 🙃",BeTheRichChris,Dad | Wedding Photographer | Truth Fighter 🇺🇸 | Truth Social: trumpsmexicanamigo,Pro-life
XJKGQQWFXKTX,97f0cb87-5100-4635-9c99-adaf6c70aa97,21dc0a99-2b4f-4f98-b780-dc7686ce9ae2,1540796034292584448,@JS_Brooks It’s true but there should be more talk about adoption as a solution in states where those women don’t have abortion access.,ajk718,"an independent ""small l"" libertarian trying to form coalitions with those I agree with on issues. willing to listen/understand/learn from anyone i disagree with",Pro-choice
R7XYZ4FKMFF9,60322415-95c9-4394-b358-8ddf6a660c5a,21ea3054-a428-4400-88f3-8765e34c0ff8,1540796818153521152,@KamalaHarris Roe V Wade didn’t protect the babies that didn’t have the same opinion as you.,Coop_FCA,"Husband of an amazing woman Misty and father to Caleb. Vice President, SEC Region for FCA!",Pro-life
T3RMAEPRMD6J,e17b8198-bcd4-4358-badb-7e2a85793643,2261dc61-68e2-4937-b990-10d5d52d8081,1540795889416953856,"@loooolooo @shitemanes @christo56849068 @TyTheFisch who decides if it is appropriate legal route?
Again, with this… https://t.co/Z76qCuPbDr",AR43245328,,Pro-choice
Z6J69GNZYEXY,8c9b092d-8646-47ca-ac12-88fcbdbb27de,22845213-5ce5-449d-9948-f4c64d4a42a5,1540784895139512323,@POTUS A constitutional amendment to put roe vs Wade into the Constitution. All we need is 2/3 of the Senate and 2/… https://t.co/2HXdMqWve4,Chrismikoichi,looking to build up a following . I'll follow you if you follow me just be a resistor,Pro-choice
R7XYZ4FKMFF9,0177238f-b8f5-4491-9ecc-c4df7b829693,2301f405-4443-46e6-8d0c-8c873190f11c,1540795286293041160,"@ArchRose90 Whilst I am angry at the SCOTUS decision on Roe v Wade, that is no excuse to indulge in shocking racial abuse.",MaggieD85591772,,Pro-choice
FPMCK2P37RW2,9c280934-94cd-4a1d-95a2-c8e501ab200c,23185134-b553-4926-9da3-557c378c3bbf,1540795781518487555,"@POTUS I’m sorry Mr President, that’s an asinine statement.  You took an oath to uphold our constitution, 6 of the… https://t.co/mOeJaDEHg0",RAS101st1970,,Pro-life
Z6J69GNZYEXY,d7f75058-e21b-4795-b60e-295fce92d97e,235b9896-d800-4dba-acfd-ebbc9578aa0d,1540794956406837248,"IF YOU SUPPORT ABORTION RIGHTS AND ROE V. WADE WALK OUT OF WORK ON THIS MONDAY, JUNE 27 AT 12:00pm!!!",livmrodriguez,all in divine timing • 🇲🇽 • #blm • #freepalestine,Pro-choice
R7XYZ4FKMFF9,41777344-2329-4522-8d04-ebf1415a4566,2404980f-3c31-4254-9d09-f3edc66b4ea1,1540784809722535936,If you complain about your tax dollars going to welfare but also support the turning over of Roe V Wade then oh boy… https://t.co/vqlIKPQb4d,Abisinthe_,beehaw,Pro-choice
Z6J69GNZYEXY,fc6d785a-fe1c-4d89-a9e9-21c6aa27fab4,24329bdc-8288-4420-aaf0-3a9d6db23b3e,1540795766129790977,@duchessofdis @jabooka13 But what the right is doing to humanity &amp; democracy is so much more than just abortion - t… https://t.co/mzFg4pm0ez,WithForethought,"“There are two means of refuge from the miseries of life: music and cats.” – Albert Schweitzer   Canadian, Social Democrat.",Pro-choice
R7XYZ4FKMFF9,9e8bf72a-0af2-44b4-85de-205401c33233,244319ff-3959-4754-87ce-659dea2005ea,1540795734781558786,"If you’re a cis hetro man and feel like you’re not allowed to have an opinion on abortion, then on some level you k… https://t.co/ucJA1c2DxP",cwkauff,Former Intern for the Columbus River Dragons. Former Intern for Steve and Larson. Honorary Horseman. Co-Host of Beards and Balls. World Record Speed Runner,Pro-choice
KY33NRPCAEZT,7084b11c-f59a-4081-9295-8531114ac16c,24544caf-0b49-48c9-b280-feadc91ae808,1540796020623392771,@YeonmiParkNK So much respect for you Yeonmi. You're story brought me to tears. As a Canadian Male &amp; no dog in the… https://t.co/ZkttelkfS0,BrentFrizzell,Me.,Pro-choice
DPNAMHPJRREC,8554b3d0-550b-43e9-8698-539a3ece0186,24b8338b-3357-411d-b882-f18f2a14c6f6,1540795986980642817,@MariahCarey If Roe v Wade was such a critical issue to Democrats over the last 50 years... why did they NEVER writ… https://t.co/s9VppcwFZq,UndergroundSD2,,Pro-life
VNAQPVX4R36A,26ef52c0-69ca-49e3-9f91-1b71a01d47df,24baa927-b106-4091-b5d4-d99d82324f29,1540795771036893186,"Issue where the Senate overrepresenting smaller states, which are disproportionately anti-abortion, masks the popul… https://t.co/1hFaDm9v2z",nathansnewman,Policy/activist/writer. @thenation @TheProspect @slate @DissentMag @monthly @nydailynews @theweek Teach criminal justice & research methods at CUNY,Pro-choice
WFRWYPY7XZJ9,385925de-ca27-4eab-bd16-e66fecb02d90,24f7c7fd-90b1-4fc5-9faf-5996e8985348,1540795806478872578,What business is it of anyone to control what a woman does with her own body? What a setback for us all. Today it's… https://t.co/Fs8sM2GLb9,SocialMedied,Postings of #socialmedia articles.,Pro-choice
WFRWYPY7XZJ9,8bf9c142-96c4-4505-8b15-59b7c9f8821c,250b7cf3-4f95-4217-a764-eff7213cdeb0,1540795800061505537,"@mtracey No, they ban abortion on demand. In practice you can still get an abortion pretty easily into the 2nd trim… https://t.co/4odUuFeNd9",Subterraneannnn,is mostly here to binge on algorithms. my iron lung,Pro-choice
7R2NKCJQNXPP,18be8174-f5c2-4a62-9ee4-5268d1136e68,25450272-0b68-4edb-99eb-784529b5fa39,1540796091997687815,"So because women cannot murder children,they have no rights? Have you ever seen what an abortion is you silly,brain… https://t.co/rSRdqB4Yz0",GRE8TBLACKSHARK,BUSINESSMAN + INTELLECTUAL ENGINEER + MARTIAL ARTIST + POET + TECHNOCRAT + FBA/DOAS + #NOANTIBLACKRACISM = PRO B1 DIASPORA & PISSING ON PALE SUPREMACY! #ASIJIKI,Pro-life
DPNAMHPJRREC,78aeb793-b497-40a4-8c1f-55f95d4249de,2578ab65-f796-4c99-a8c8-a78c288ac951,1540796190911918080,@JoeBiden I have a question regarding the two Supreme Court justices who were recently confirmed. How can the state… https://t.co/JhgGyTpTrc,sue65358176,Nurse and volunteer firefighter,Pro-choice
Z6J69GNZYEXY,6bf1b3d3-f7ad-4eee-a3de-8274a7f68512,25984bf5-5c6d-490c-b32c-302f4e7e6e77,1540796074146684929,@theGoodAmerica1 @MuchProb @Wanderers_hut @AllTsarof @LHeidhoff You don’t seem to want a solution to the source of… https://t.co/ZdJ9BXHaAT,Calicobingus,"MAPS, Zoos, 🐜DNI!!// will draw anything for like $5 definitely nsfw dont look at my shit if ur under 18!",Pro-choice
VME4939DFDXR,c3ad9310-0d08-4082-a684-78305fa7b948,25fc6387-e25a-4d1b-b391-bede6a9631bd,1540796167545622528,@galaxysearchers @americanstorm @dangerouserayo @GrethanIlenya @dylanobrien abortion isn’t murder lmao. murder is t… https://t.co/qkAv7mBFYy,tootireads,"defending marbs online isn’t enough, i need a gun #1 marbs fan | cr: the secret history",Pro-choice
7R2NKCJQNXPP,1999a5bf-5773-4495-a05f-1ddf1dd169d3,2664a70a-aa09-45a4-b6f7-265cbeae8310,1540796019750862848,@theylikeadam fuck abortion  unless she is a rape victim,Ithug667,18,Pro-life
7R2NKCJQNXPP,cf9a863b-4ba0-46eb-8429-4c7861762653,267946a0-ce28-47bb-b966-7a9133bb35d8,1540795880197988353,"@KidSwagYolo1 @_celia_bedelia_ Abortion isn't nuanced, it's a medical procedure and it's draconian to be outlawing… https://t.co/j3Z7kN6nLi",Stardate325858,(he/him) BLM. 🏳️‍🌈🏳️‍⚧️ally. Star Trek. DC. Marvel. 18+ ♑♒♎ INTJ-A. 🚫DMs from strangers.,Pro-choice
ADCXHGCQRA34,3a100fc5-7fa9-4e3d-ad80-95698f8b381d,277c7eb6-e8bb-4f32-a7a4-c930c3ea295d,1540794416104742912,"Hey ladies in favor of roe v wade. I just want you to put into perspective, if you were raped by any man, and he ca… https://t.co/9w8Q7qSKQ3",clairencemyers,cool / 1.3.2,Pro-choice
9R3XRNAAW7RR,69dca64d-f4dd-47d2-acf5-6b169116d582,278ececc-ad83-48e3-8918-c2a88e157682,1540793983357566977,When your guy friends finally post something so you think it’s about Roe vs Wade but its baseball news….. Your lack of care is astonishing.,_skrajs,your local brit ~ she/her,Pro-choice
VNAQPVX4R36A,fe1cbc8f-01c8-4ef3-922f-6fb4be3ecc00,27a9700e-4d67-4286-99c3-d2448f8d5473,1540796840311828481,The Cleave supports a woman's right to choose and we stand with the millions of people whose lives are affected by… https://t.co/i3Z9V5dS5L,TheCleaveLife,"For when your vagina is broken, but your sense of humor is still intact.",Pro-choice
R7XYZ4FKMFF9,b66cc162-cbbe-494b-854d-a6f87fb2684c,27ad3e53-5cd1-4bb0-9fbe-1e0ba1983e4b,1540794835891654658,"@MariahCarey No offense to you, you have a beautiful voice, but did you know the Supreme Court's job is to judge th… https://t.co/L6KiI3EjPZ",KMorrigan55,,Pro-life
FPMCK2P37RW2,a6bcbad2-4ce5-44cc-9918-5bb7001aca14,27e7e7f0-7626-469d-a938-71992113bab5,1540796201930371075,"@rhymeswithjoey Use DoD money to open abortion clinics in Fort Hood, Tx instead",Naky_Cakes,,Pro-choice
DPNAMHPJRREC,0788ad1b-e59e-44a1-9a8c-87820b59283c,282556ff-6e9b-438e-a3aa-057038175778,1540795881716424704,@amyklobuchar It would be great if someone would develop and distribute layman's descriptions of why other parts of… https://t.co/xvfGusnxi8,Gentleman444444,"Vote Blue in 2022 to stop GOPs from cutting SS, gutting Medicare and Medicaid, overturning ACA, and raising taxes on over 1/2 of the American people.",Pro-choice
VNAQPVX4R36A,cd41495a-629f-4f3b-9dbb-dee2f4acad65,285a54f0-1bcd-4296-8996-62fb3ec50fa3,1540796066496270336,"@SenJoniErnst @POTUS Poor Deflection, Abortion is the only thing voters will be  thinking about this November. The… https://t.co/bcsw5YjhQ9",JohnAco73940122,"Political strategist and advisor for the American people. Dedicated to telling the truth without bias towards one side, since both political parties lie!",Pro-choice
7R2NKCJQNXPP,6df2018a-64d1-4c99-889b-3e387d0406c9,2868a410-c06d-4d8a-aaf2-852d51cdda75,1540795883238748160,"Dumb Lefty Pricks Get Run Over &amp; Call For Violence Over Roe vs Wade
https://t.co/bgbRJ4OA8q",FeelfromTheEnd,"Into Carl Jung's ""Redeemer Personality""/Christ/Bible addressed to Human Imagination (Neville Goddard/William Blake) God's name is ""I AM"" praying everyday, think",Pro-life
X6P6DQRXD62A,b95d352a-ebbe-412b-b650-e45d62a01d27,28ca5a9d-21d2-4d1b-b419-a05e6c43983d,1540794625203392513,The first amendment protects us from becoming a country ruled by religious doctrine. The SCOTUS is in violation of… https://t.co/GmKJlZW1T5,davidmweissman,"Army Vet, Former Republican, former Trump supporter, proud Jewish Liberal Dem. Opinion writer for @OccupyDemocrats. @WWE @AEW @IMPACTWRESTLING fan.",Pro-choice
FPMCK2P37RW2,dbd55d29-3a4b-434c-9db9-961613e9fd70,28d10b2a-d2ab-44d4-8abf-337d6535012a,1540796130862084098,@grey_son7 You are exactly right guns are bad when they’re used to murder people. 5000 people last year in America… https://t.co/VExifMYL1g,DHOTDOGCOACH,,Pro-life
Z239E43AATKE,2159015b-635e-4373-b035-e790112f9425,28f416a2-027a-4673-aae9-4c29a5ede9ff,1540796173866385408,@4HollyF @itsJeffTiedrich We live in New York State. If either of our adult daughters ever needed ton have an abort… https://t.co/VuVPrcWbZO,Falise22,NO DM’s! #fuckcancer #BlackLivesMatter #racismistaught #bidenharris #voteblue 💙🌊 #billsmafia4life #ninisgigi ❤️🦬🏈,Pro-choice
KY33NRPCAEZT,69a29540-9cda-4899-9027-969b01ff2390,28fe319a-e868-4b4e-92d3-a925fddd223a,1540796202794377218,"Along with a link to one of my June 2022 stories, I've included a large list of abortion funds for people to volunt… https://t.co/ltPIUnkPDw",ALWlikeahowl,Writer. Editor. 📝 @tornightfire @WIRED @fiyah @lightspeedmag. Senior Fiction Editor @strangehorizons. #querying queer BIPOC scifi thriller. She/Her,Pro-choice
R7XYZ4FKMFF9,bb3f60b4-07c0-4dbd-9f5b-b1acb5e06b4d,29e767f6-16be-4f03-8211-253ad4c9178b,1540796276408815619,"@ElieNYC I hate what the Supreme Court just did, but let's not atta CC k blindly.

Brown overturned the precedent s… https://t.co/fWww94f3TR",ReelVisualProd,"Reel entertainment for Reel people. We make skits shorts and series and we are nerds who love comics, anime and games.",Pro-choice
FPMCK2P37RW2,583a51ec-daf5-4988-b8e3-46438277b47c,2a217ffe-6632-46a4-b57c-1e371881f994,1540796042492268544,@kimmie_c_ You don’t understand  the law.  They just put abortion approval down to state@level so if you blue state… https://t.co/0YPXGLwXsK,LGoodhorse,"Texan..smarter than people think. Life is too short to sit back and say I wish. Rather be a little afraid but jump get bumps, bruises and cuts. live fully.",Pro-life
WFRWYPY7XZJ9,3be76762-4e90-4344-93b8-0fc4d9096019,2a237929-3fc5-4a2e-8c1a-20423a99c613,1540796042077261825,"People are so obsessed with pattern-matching that they destroy their own points. Ok congrats, you proved that the p… https://t.co/2seXHlYMiD",AlKharidie,,Pro-life
DPNAMHPJRREC,a51a6ccd-6616-45e9-9602-13a1077c7577,2a507392-498e-4784-852d-a8f4795a45b2,1540795741316055040,@BSmithwood I think AOC has said a lot of stuff that makes sense in the last 24 hours. Elected Dems need a strategy… https://t.co/WrhDOdH7ow,joshuavcraft,"dad, husband, energy policy wonk and college basketball fan. Views are mine alone. views my own and not my employers.",Pro-choice
7R2NKCJQNXPP,0ef67aaa-77ed-4235-9016-12637bae6835,2af258c7-0a0e-4f9b-ac09-c05bac9bf05d,1540794197929869312,not so sad having to remove a former liberal and former friend because she only supports the overturning roe v wade… https://t.co/7kN2LSefEG,perlaeg4,look good feel good do good 💋,Pro-choice
C69D7VD39FKM,9b7323b1-a7d4-4e4d-9b52-760740c3d71a,2b83ade5-66a7-468c-b469-4ad45ad37278,1540796473696309249,Welcome to equality women where just like a man you can not leave or desert the child with consent from the other p… https://t.co/d7CDclV9Hw,VanillaTwigXXL,"You have to believe in order to succeed 
Snapchat: VanillatwigXXL",Pro-life
Z6J69GNZYEXY,cc792445-40fe-4020-a5ab-86c7f5b1ea64,2bb41220-f027-4dba-a0a6-52a09130a7cc,1540796061849030657,@DBCoope43604497 That's why I don't think it will have any impact on the elections this November. Most of these peo… https://t.co/ob7K1YZEya,DieselPickUp244,"Expressing a conservative viewpoint. Not a BOT, Not my real name. Tolerant they claim, what a joke. BTW, Happily Married, I'm 60+ years old so no DM's hahahaha.",Pro-life
WEYAF7AT6E3G,ae923b97-3e42-49c1-a9d3-7e325454e160,2c26a498-9857-4d6e-bad1-df8ec9df275e,1540797079534145537,@IndependentMr70 @Smartster86 @lynaecook @clearlycrystalz 56% less women died OF pregnancy just one year after roe… https://t.co/te3JJyHDpV,batpixkie,meta this meta that have you ever meta woman? any pronouns. taken ♥️S.,Pro-choice
FQG6KZ9NADDZ,33adc3ae-2032-482c-8279-388f538443a2,2c700c5c-ffb3-4012-9fd0-dcfa26a12ef1,1540796093721706499,@WestonJohn12 No. And no.  https://t.co/gthN1WxEdf. And https://t.co/ji7gAS5hiP,Torakluver,Me(Tora): husband. father. Love: anime. sports. I support #Sessrin and #LGBTQIA. I am canon-base & a truth-teller. Trolling is embarrassing. #prochoice #inukag,Pro-choice
T3RMAEPRMD6J,3ae81536-333e-4806-80b0-edd487729c30,2c903230-2c48-48f8-83b0-67535a892941,1540796343035109376,"@JustOneVoice68 @V1s1D @Gatros27 @darugona_ ""Overturning Roe v. Wade could have implications for more than access t… https://t.co/wankiSJ97G",DvaSatan,🔞the pfp aren't mine but I will at some point be making my own art and putting it up. please don't follow me if you're under 18 🔞,Pro-choice
AMXMPYF9CYAJ,0732f379-30a4-4d63-b76c-419ae88ee882,2cafb14a-cfa9-43f9-b041-6badaded7d88,1540795930915602432,@lupe_peters @Taniel @PimaDems @libe Several European countries are more strict then we’ve ever been and maybe if p… https://t.co/mZtKhlIcY5,honeygirl1031,"Mom,Wife,Combat Veteran,Firearms Instructor,🕵️,Diver,Patriot that loves our country but hates what it's becoming!""4 The People By The People!""Follow Me 4 Truth",Pro-life
QEZAEMV2WF9D,674969da-8415-4a04-885c-fc3bfedb7086,2d881fd4-2536-4908-9488-2b457ef7d37f,1540784874948136964,Roe v. Wade is Gone. We Must Demand the U.S. Congress Pass Protections for Reproductive Rights Now! https://t.co/HrJoJ8o6O0,thepicturesband,The Pictures Band from Austin Tx,Pro-choice
2AZWNZRTVACE,79bf1729-797b-484d-8874-fe64476a9cc6,2dafcb61-e6bc-4466-a791-c0ba1669fab5,1540794676554235910,"@JFerien @Keltic_Witch @JoeBiden Sadly, now that abortion is illegal in some states, it’ll be like before Roe v. Wa… https://t.co/IbFCvjZ8SO",yeeyeeAL,Alabama,Pro-choice
XJKGQQWFXKTX,2928dc63-3e22-49ae-a3f6-4857d217d92a,2deaf714-7ad7-4f09-a15a-550d427408d3,1540795976792870912,call me dramatic but I have absolutely no interest in going to arizona right now(or any fucking state restricting a… https://t.co/iLRif9RKZP,caspmel,"lynn gunn simp first, human being second. 8123 xo she/they",Pro-choice
WFRWYPY7XZJ9,6aaaee7b-0478-4c25-8754-f9bf90b6a774,2e03b517-7099-47e1-872c-16ad68c86e36,1540796201628446720,@ASFleischman Abortion is health care. I want everyone in the country to access whatever health care they need. Sto… https://t.co/sJx79TVGVj,rahaeli,"Co-founder of @dreamwidth, queer disabled fannish nerd, poster of cat pics. America I'm putting my queer shoulder to the wheel.",Pro-choice
CAG2KV7YTM69,45bcfb9b-f168-413f-9cd4-ae5aec028e73,2e2e2ceb-8b84-475c-aa44-2717a067e22f,1540796112839139330,The companies paying $4K in travel for abortion is not #woke or to help #women. Its #Economics101. Cheaper to pay t… https://t.co/IdxPth6FSf,FWRepWomen,"We are a team of dynamic, dedicated Republican women... We are mothers, daughters, grandmothers, sisters…. We Are You!",Pro-life
DPNAMHPJRREC,c2f70937-e253-4ed2-b9ce-94e781406aab,2ecbda2e-cd2c-4555-9246-33ddd0e1804d,1540796071827238912,"I’m all for boycotting the 4th of July due to the overturning of Roe v Wade, but I’d just like to say Black ppl hav… https://t.co/14KGF0xpLd",JamilKemp,Official twitter of Jamil Kemp (he/him) ~Rapper~Music Producer~Engineer insta: @jamilkemp Chicago✈️Las Vegas business inquiries: jamilthagoat@gmail.com,Pro-choice
XJKGQQWFXKTX,31ad9fc0-72b2-45d6-aff6-c2d120f59795,2f01b189-5f12-4a86-8044-18399230beb8,1540796720228929537,"@Janet924ZD Their replacements.
It's like this. We must secure The House and The Senate next term. Once we do that… https://t.co/6JSgY9muD1",LiamMcBaen,"Slava Ukraini
I voted for Biden!
Attack me & I'll retaliate.
Lover of science and art.
VOTE BLUE IN 2022... and beyond",Pro-choice
FPMCK2P37RW2,1e044386-7598-497e-babe-0c1637c3a042,2fca4328-db95-4cdc-bc68-aef040b5aec9,1540796153167347714,"@JohnCleese I wish all the wannabe theocrats in the US and around the world would carefully read Numbers 5, wherein… https://t.co/0wUaGpi6Bq",Wow_Banjos_Rock,Banjo player/multi-instrumentalist based on California's Central Coast.  “Wow! Banjos ROCK!”,Pro-choice
XKEQPPFJWHY9,249de395-d313-4d3c-880a-4a7ad017eef9,2fd8bf14-ba03-4eac-bc4b-0ddf9bae8ef9,1540796083168858114,@JohnCleese the separation of church and state has nothing to do with the fact that the right to an abortion isn't in the constitution,jer2911tx,"Dr Pepper, bacon, & vodka are my friends. i love Jesus, but i drink a little. Aggie, vet, Dallas patent attorney, and Oxford comma fan. BS, MS, JD",Pro-life
CAG2KV7YTM69,868a649c-8f4d-4909-878f-59a01efd2090,2ff37ad7-6d24-42c4-8c9e-fad03b6fb48c,1540795952667078657,"@colinstone To all the young women out down south, educate yourself about human reproductive system, how it works,… https://t.co/NCwRJfAt8e",JinYangSuZhou,"Proud mother, Whole Foods Market team member, seasoned chef, retail investor",Pro-life
XJKGQQWFXKTX,70a10a8d-4f1f-498d-ac20-d3b6cbbc5ce7,301638dd-fca7-4a27-889d-55120c160a78,1540796483238334469,"Debate is a game to those who make money through it, I spiraled, nonstop cried for Roe V Wade, tried to have a lite… https://t.co/4NCl6QQdP5",XaTheDuck,"Nigerian Econ Revolutionary, Comedian, Content Creator, Depressed Model for ☦️ All links provided on LinkTree Below! :)",Pro-choice
2AZWNZRTVACE,aab81a87-117e-4533-8ea5-6f5097b106da,301be9ca-7446-4434-8ed0-b1773bbd2b45,1540795810450907136,@whodathoght @TheOriginalWTH That only happens with stillbirths or hopeless (AND invariably fatal) defects. A third… https://t.co/tFVxBQZ2eO,BruceRayCarr1,"Navy veteran, Trekkie, Wiccan Pagan, Liberal Progressive, Civil Libertarian, Democratic Socialist Democrat, PATRIOT, Science advocate, technophile, FREEDOMphile",Pro-choice
4KDNMYPMNZXC,b4a5fc2b-e847-4b62-9b8b-797529aea931,301deaed-5030-4e6c-a33f-9cb9aa4511c6,1540796145500409856,"I am disgusted, at the situation going on in USA w Roe v Wade being  overturned, this is an attack on women. A viol… https://t.co/q05zBmbgFb",xanderkaes,"Your local Illus(trat)ion wizard || D&D / Graphic designer                                                
They/Them 💗💜💙 
#BLM 🏳️‍🌈
Nl/En/Fr",Pro-choice
T3RMAEPRMD6J,7a8ffe90-643e-4dab-a75e-61ae10907261,304eb874-e380-4ef7-b4cc-22d59d8800dc,1540795973173235712,"@_bekt0r_ @michaeljknowles “Before he formed you in the womb, he knew you.” Science says a fetus is human. Why do y… https://t.co/qb7cS95j2r",OwlImmortal1,"Christian, conservative, SBG member, daily wire subscriber and pro life activist with the Center for Bioethical Reform.",Pro-life
7ZGW996YFZ6X,464d3aef-67ff-4cb4-b319-2b08b16a472a,3092283d-97d1-4e17-983a-25923f96edb8,1540795822400360449,"@HHzwUXiDKWH3UYX @ihateyoupe0ple I’m not forcing my religion.
But ur not allowed to have an abortion sorry",omar46idrees,16 ||,Pro-life
